step,type,branch,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,unusuallogin,isFlaggedFraud,Acct type,Date of transaction,Time of day,isFraud
-0.8932729301861613,2,31,-0.35839675236971297,-0.4163653884051259,-0.4174466378253932,57107.0,4770.58,-0.4329881237760586,0,1,13,1,0.0
-0.8932729301861613,3,78,-0.3690786159119392,-0.4013762582210822,-0.4049215729866799,0.0,0.0,-0.4329881237760586,0,0,0,1,0.0
-0.8932729301861613,3,78,-0.3350489447985679,-0.403724472547275,-0.4114642938850719,0.0,0.0,-1.4659402221870457,0,1,1,2,0.0
-0.8932729301861613,2,78,-0.37323527818840024,-0.40208602755774286,-0.405098068252848,11142.89,15011.03,-0.6051468068445565,0,0,2,1,0.0
-0.8932729301861613,2,26,-0.3553156585231776,-0.41060333482644035,-0.41567125922474396,1266524.82,1066634.1,0.2556466084979327,0,1,3,1,0.0
-0.8932729301861613,3,26,-0.36092009348650894,-0.40926567326533386,-0.4136627630730471,0.0,0.0,0.944281340771924,0,1,4,2,0.0
-0.8932729301861613,3,18,-0.3846898605048369,-0.39262224833034326,-0.3944045301841166,0.0,0.0,-1.2937815391185479,0,1,5,2,0.0
-0.8932729301861613,3,102,-0.36569836344754014,-0.19334102583224608,-0.2016764913177478,0.0,0.0,-1.4659402221870457,0,1,7,0,0.0
-0.8932729301861613,3,48,-0.35105461369627633,-0.19611983553076826,-0.20622315814525174,0.0,0.0,-1.2937815391185479,0,1,8,1,0.0
-0.8932729301861613,3,78,-0.3572665934899637,-0.4117947704664558,-0.4165943760037756,0.0,0.0,-0.08867075763906296,0,0,9,2,0.0
-0.8932729301861613,3,84,-0.38205774450255736,-0.1303084618266933,-0.13792740280447055,0.0,0.0,-0.4329881237760586,0,1,11,2,0.0
-0.8932729301861613,3,78,-0.3727330017575688,-0.41595257053143464,-0.4174466378253932,0.0,0.0,1.2885987069089198,0,0,10,0,0.0
-0.8932729301861613,3,78,-0.38594846750181816,-0.27235495458150855,-0.276505807460432,0.0,0.0,-1.4659402221870457,0,0,10,0,0.0
-0.8932729301861613,2,78,-0.3653197367847338,-0.29879988420004194,-0.30496800403402596,141949.63,147962.31,-1.6380989052555435,0,0,12,0,0.0
-0.8932729301861613,3,84,-0.37836375382078125,-0.3016269249435336,-0.3061089700022691,0.0,0.0,1.2885987069089198,0,0,13,0,0.0
-0.8932729301861613,3,11,-0.3484145250522376,-0.38595871900082834,-0.3924048028685059,0.0,0.0,-1.1216228560500499,0,0,0,0,0.0
-0.8932729301861613,3,78,-0.3639546802561155,-0.3909392208911716,-0.3953427127901875,0.0,0.0,-0.9494641729815521,0,0,1,0,0.0
-0.8932729301861613,3,78,-0.36595655154525225,-0.40181332326760516,-0.4057388147007158,0.0,0.0,-0.08867075763906296,0,0,2,2,0.0
-0.8932729301861613,3,84,-0.3588410795062759,-0.3978558198019343,-0.40275178088469765,0.0,0.0,0.2556466084979327,0,0,3,2,0.0
-0.8932729301861613,3,78,-0.3847778917575951,-0.4161505162316898,-0.41742774224947005,0.0,0.0,0.5999639746349283,0,1,4,0,0.0
-0.8932729301861613,4,6,-0.1393459839499143,-0.3853908828435882,-0.4174466378253932,0.0,67234.96,0.42780529156643055,0,1,5,1,0.0
-0.8932729301861613,3,35,-0.37611450917483735,-0.28466003040425675,-0.28977887012801395,0.0,0.0,0.2556466084979327,0,0,7,0,0.0
-0.8932729301861613,3,51,-0.33510615588526604,-0.4104989831192798,-0.4174466378253932,0.0,0.0,0.944281340771924,0,0,8,0,0.0
-0.8932729301861613,3,51,-0.2789412938661012,-0.4165181968435651,-0.4174466378253932,0.0,0.0,1.4607573899774176,0,1,9,2,0.0
-0.8932729301861613,3,78,-0.3860281570090319,-0.4165181968435651,-0.4174466378253932,0.0,0.0,1.1164400238404217,0,1,11,1,0.0
-0.8932729301861613,3,84,-0.36191615696111334,-0.4162826367584634,-0.4174466378253932,0.0,0.0,-0.2608294407075608,0,1,10,0,0.0
-0.8932729301861613,3,78,-0.352025467382355,-0.4165181968435651,-0.4174466378253932,0.0,0.0,-0.9494641729815521,0,0,10,1,0.0
-0.8932729301861613,3,84,-0.3585145333875542,-0.41646083490667407,-0.4174466378253932,0.0,0.0,0.5999639746349283,0,0,12,1,0.0
-0.8932729301861613,3,84,-0.3833573220196902,-0.41643356447766033,-0.4174466378253932,0.0,0.0,-0.6051468068445565,0,0,13,2,0.0
-0.8932729301861613,3,78,-0.38674373851730126,-0.39311452659202284,-0.39463033346716364,0.0,0.0,0.08348792542943487,0,1,0,1,0.0
-0.8932729301861613,3,18,-0.37378251146026287,-0.4018090916493099,-0.40475870278865617,0.0,0.0,-0.2608294407075608,0,1,1,1,0.0
-0.8932729301861613,3,78,-0.34703200991458166,-0.28475124528750967,-0.29349502460923194,0.0,0.0,1.1164400238404217,0,0,2,2,0.0
-0.8932729301861613,2,92,-0.38410542157143124,-0.39982117141016815,-0.4015251657127514,200546.0,19293.26,0.5999639746349283,0,1,3,2,0.0
-0.8932729301861613,3,84,-0.36545556697766884,-0.415969026824805,-0.4174466378253932,0.0,0.0,1.4607573899774176,0,1,4,1,0.0
-0.8932729301861613,3,78,-0.3738420479008075,-0.41637103056285285,-0.4174466378253932,0.0,0.0,1.6329160730459154,0,1,5,0,0.0
-0.8932729301861613,3,18,-0.37143124652810355,-0.38384728252544664,-0.3874673037231204,0.0,0.0,0.08348792542943487,0,0,7,0,0.0
-0.8932729301861613,3,48,-0.3786659760000617,-0.40692981996636124,-0.4091628863866536,0.0,0.0,-0.2608294407075608,0,1,8,0,0.0
-0.8932729301861613,1,78,0.36935288965349206,-0.4080567610417591,-0.4174466378253932,3419944.48,2560556.45,-1.2937815391185479,0,0,9,2,0.0
-0.8932729301861613,3,84,-0.38512444330147194,-0.39732451661597634,-0.39895385758235946,0.0,0.0,-0.7773054899130543,0,1,11,2,0.0
-0.8932729301861613,3,26,-0.36715768908288576,-0.37866025885510324,-0.382922155906592,0.0,0.0,0.08348792542943487,0,0,10,0,0.0
-0.8932729301861613,3,18,-0.35896310521764635,-0.38125317356191546,-0.38648256112911705,0.0,0.0,0.08348792542943487,0,1,10,1,0.0
-0.8932729301861613,3,31,-0.3776338510856482,-0.3848899485715957,-0.3877145526793041,0.0,0.0,0.2556466084979327,0,0,12,1,0.0
-0.8932729301861613,3,78,-0.38159905922875215,-0.38614836602742675,-0.38845204631712366,0.0,0.0,0.944281340771924,0,1,13,1,0.0
-0.8932729301861613,3,35,-0.29915433990035023,-0.3869016787163454,-0.3994711544685508,0.0,0.0,-1.1216228560500499,0,1,0,1,0.0
-0.8932729301861613,3,129,-0.35274732365497186,-0.39815714393714213,-0.4038067294041527,0.0,0.0,1.6329160730459154,0,1,1,1,0.0
-0.8932729301861613,3,18,-0.345931711531051,-0.4025857158532372,-0.4089922692326546,0.0,0.0,1.4607573899774176,0,1,2,0,0.0
-0.8932729301861613,3,26,-0.3836560377130117,-0.4078824841931687,-0.4094732387412125,0.0,0.0,-0.2608294407075608,0,0,3,1,0.0
-0.8932729301861613,3,26,-0.3692617282997519,-0.408373770375448,-0.411749310977784,0.0,0.0,0.2556466084979327,0,1,4,1,0.0
-0.8932729301861613,3,129,-0.3794461506707322,-0.41069866378303593,-0.4127552921070636,0.0,0.0,0.42780529156643055,0,1,5,2,0.0
-0.8932729301861613,3,102,-0.3534729447861973,-0.411726222951871,-0.41700036620996767,0.0,0.0,-1.4659402221870457,0,0,7,1,0.0
-0.8932729301861613,3,102,-0.21677676055046702,-0.4160623528154075,-0.4174466378253932,0.0,0.0,-1.1216228560500499,0,1,8,1,0.0
-0.8932729301861613,3,78,-0.37562411788588773,-0.4165181968435651,-0.4174466378253932,0.0,0.0,-1.1216228560500499,0,1,9,2,0.0
-0.8932729301861613,3,35,-0.32945203955245356,-0.4165181968435651,-0.4174466378253932,0.0,0.0,-0.7773054899130543,0,1,11,2,0.0
-0.8932729301861613,3,78,-0.35105372784719197,-0.4165181968435651,-0.4174466378253932,0.0,0.0,1.2885987069089198,0,1,10,0,0.0
-0.8932729301861613,3,18,-0.38389912946591115,-0.4165181968435651,-0.4174466378253932,0.0,0.0,-1.1216228560500499,0,1,10,0,0.0
-0.8932729301861613,3,35,-0.37091350464867434,-0.4165181968435651,-0.4174466378253932,0.0,0.0,-0.2608294407075608,0,1,12,1,0.0
-0.8932729301861613,3,26,-0.35838663892599987,-0.4165181968435651,-0.4174466378253932,0.0,0.0,-1.4659402221870457,0,1,13,2,0.0
-0.8932729301861613,3,18,-0.3775176203037046,-0.4165181968435651,-0.4174466378253932,0.0,0.0,-1.6380989052555435,0,0,0,2,0.0
-0.8932729301861613,3,78,-0.3440958631244745,-0.4165181968435651,-0.4174466378253932,0.0,0.0,-1.2937815391185479,0,0,1,0,0.0
-0.8932729301861613,3,54,-0.34630812357114643,-0.4165181968435651,-0.4174466378253932,0.0,0.0,-0.2608294407075608,0,1,2,0,0.0
-0.8932729301861613,3,25,-0.3707617291722209,-0.4165181968435651,-0.4174466378253932,0.0,0.0,-0.2608294407075608,0,0,3,0,0.0
-0.8932729301861613,3,7,-0.38333842390589057,-0.4165181968435651,-0.4174466378253932,0.0,0.0,1.4607573899774176,0,1,4,0,0.0
-0.8932729301861613,3,7,-0.37187933852327504,-0.08736647424820362,-0.09715650839490779,0.0,0.0,-0.2608294407075608,0,1,5,0,0.0
-0.8932729301861613,3,7,-0.3676753202311794,-0.08935792553772286,-0.09963042030338562,0.0,0.0,-1.1216228560500499,0,1,7,0,0.0
-0.8932729301861613,3,10,-0.37575090503608655,-0.09188490222789908,-0.1010972325381382,0.0,0.0,-1.2937815391185479,0,1,8,2,0.0
-0.8932729301861613,3,55,-0.3786891188073906,-0.09338317721230048,-0.10219762250107996,0.0,0.0,1.6329160730459154,0,1,9,2,0.0
-0.8932729301861613,3,54,-0.3131577684051367,-0.09450717026028602,-0.11147036976455435,0.0,0.0,0.944281340771924,0,1,11,0,0.0
-0.8932729301861613,3,55,-0.32784418655396386,-0.10397881559591665,-0.11891159025804689,0.0,0.0,-0.9494641729815521,0,1,10,1,0.0
-0.8932729301861613,3,25,-0.35358810516716394,-0.11157964837782722,-0.12314230740570029,0.0,0.0,-0.4329881237760586,0,1,10,0,0.0
-0.8932729301861613,3,62,-0.38257345631116824,-0.1159011133330717,-0.1237582847685395,0.0,0.0,0.2556466084979327,0,1,12,0,0.0
-0.8932729301861613,3,117,-0.3683047898263733,-0.11653030325379474,-0.12615369603102644,0.0,0.0,0.944281340771924,0,0,13,2,0.0
-0.8932729301861613,3,88,-0.38249136762935104,-0.3100290522640328,-0.31381990700519286,0.0,0.0,0.08348792542943487,0,1,0,1,0.0
-0.8932729301861613,3,64,-0.37628123335458935,-0.39452083440547436,-0.39731188036680837,0.0,0.0,-0.2608294407075608,0,1,1,0,0.0
-0.8932729301861613,3,7,-0.3583868234778924,-0.4019492052328634,-0.40681585792526975,0.0,0.0,0.944281340771924,0,0,2,1,0.0
-0.8932729301861613,4,119,0.16666869981252108,-0.40669331952163834,-0.4174466378253932,42858.0,549946.93,-0.4329881237760586,0,1,3,1,0.0
-0.8932729301861613,3,25,-0.3692162178030429,-0.40377585379697545,-0.4072536230792322,0.0,0.0,0.5999639746349283,0,0,4,2,0.0
-0.8932729301861613,3,57,-0.3114643571492494,-0.4061065445216279,-0.4167375635020071,0.0,0.0,1.6329160730459154,0,0,5,1,0.0
-0.8932729301861613,3,25,-0.3601905967655395,-0.3689186033596495,-0.3742539289807504,0.0,0.0,-0.4329881237760586,0,0,7,1,0.0
-0.8932729301861613,3,91,-0.38302180667898933,-0.4112258528956513,-0.41282549342945174,0.0,0.0,0.7721226577034261,0,1,8,2,0.0
-0.8932729301861613,1,54,-0.3360626145237239,-0.4048958221057824,-0.41248463196960217,20765.02,13707.11,0.08348792542943487,0,1,9,2,0.0
-0.8932729301861613,4,4,0.1900419017240844,-0.3375256377666936,-0.41213924569827093,3624999.45,2560556.45,-1.6380989052555435,0,1,11,0,0.0
-0.8932729301861613,2,124,-0.36584246156526257,-0.4115850702709361,-0.4153195897716502,23508.22,29379.28,-0.4329881237760586,0,1,10,1,0.0
-0.8932729301861613,2,25,-0.3788324048967856,-0.4159520110174601,-0.4174466378253932,18910.85,21262.59,-1.2937815391185479,0,1,10,2,0.0
-0.8932729301861613,3,25,-0.3702326558065876,-0.4165181968435651,-0.4174466378253932,0.0,0.0,0.08348792542943487,0,1,12,2,0.0
-0.8932729301861613,3,7,-0.34757677019108374,-0.41412169034902735,-0.4174466378253932,0.0,0.0,1.4607573899774176,0,1,13,0,0.0
-0.8932729301861613,2,7,-0.3836500951420708,-0.41641663800447937,-0.4174466378253932,352750.76,280487.56,0.944281340771924,0,0,0,0,0.0
-0.8932729301861613,3,54,-0.36571829505193826,-0.4063190563924149,-0.4101796432877325,0.0,0.0,0.42780529156643055,0,1,1,0,0.0
-0.8932729301861613,3,55,-0.3612392944399062,-0.40561378667654147,-0.4100477563105464,0.0,0.0,1.6329160730459154,0,0,2,0,0.0
-0.8932729301861613,3,55,-0.36528437664211655,-0.4089606112006319,-0.41281984086739726,0.0,0.0,-0.9494641729815521,0,1,3,0,0.0
-0.8932729301861613,2,56,-0.36772732695450694,-0.4162426714745639,-0.4174466378253932,42198.0,36078.93,-1.2937815391185479,0,0,4,0,0.0
-0.8932729301861613,3,124,-0.34444662245150204,-0.2006624072437371,-0.21149441622341023,0.0,0.0,1.4607573899774176,0,1,5,2,0.0
-0.8932729301861613,3,25,-0.37896173886310197,-0.39383766314069835,-0.39630877154919153,0.0,0.0,0.42780529156643055,0,1,7,2,0.0
-0.8932729301861613,3,7,-0.3614915768770559,-0.3836121926201555,-0.3884767187378174,0.0,0.0,1.1164400238404217,0,1,8,0,0.0
-0.8932729301861613,3,54,-0.3797227201369447,-0.4161161931055173,-0.4174466378253932,0.0,0.0,1.4607573899774176,0,0,9,1,0.0
-0.8932729301861613,3,91,-0.3662580724273409,-0.4139759346077469,-0.4174466378253932,0.0,0.0,-1.1216228560500499,0,0,11,0,0.0
-0.8932729301861613,1,55,-0.057096299061585414,-0.4165181968435651,-0.4174466378253932,273208.5,62111.53,-0.2608294407075608,0,1,10,0,0.0
-0.8932729301861613,1,25,-0.28280016320870366,-0.4165181968435651,-0.4174466378253932,31836.0,60205.42,-1.2937815391185479,0,1,10,2,0.0
-0.8932729301861613,3,27,-0.37680672641350665,-0.18195395258066924,-0.1891432238197666,0.0,0.0,0.7721226577034261,0,1,12,1,0.0
-0.8932729301861613,2,7,-0.3713068216421297,-0.38391780949703397,-0.38755186660382285,4820.0,0.0,0.08348792542943487,0,1,13,0,0.0
-0.8932729301861613,3,66,-0.34195369548660237,-0.4046706059765135,-0.41152947326511363,0.0,0.0,-1.6380989052555435,0,1,0,1,0.0
-0.8932729301861613,3,27,-0.3842893828979497,-0.4164603647268635,-0.4174466378253932,0.0,0.0,0.944281340771924,0,1,1,1,0.0
-0.8932729301861613,3,64,-0.38549912055377716,-0.41459657195771543,-0.41581648588013354,0.0,0.0,1.6329160730459154,0,0,2,2,0.0
-0.8932729301861613,3,25,-0.3432667822022717,-0.4018039196713935,-0.4085592314249706,0.0,0.0,1.6329160730459154,0,1,3,1,0.0
-0.8932729301861613,3,27,-0.3775756803291086,-0.40498891770827766,-0.4073987116427149,0.0,0.0,0.7721226577034261,0,0,4,1,0.0
-0.8932729301861613,2,25,-0.35948092091783257,-0.41627934549978934,-0.4174466378253932,16730.22,24324.79,-1.2937815391185479,0,1,5,2,0.0
-0.8932729301861613,3,25,-0.357806703058773,-0.39770990890131636,-0.4027379302664388,0.0,0.0,-1.1216228560500499,0,1,7,2,0.0
-0.8932729301861613,1,7,0.23898358721976626,-0.40149399124565194,-0.4174466378253932,7300729.62,7760414.85,-0.08867075763906296,0,1,8,0,0.0
-0.8932729301861613,1,82,0.032375565770006554,-0.4165181968435651,-0.4174466378253932,201469.14,19293.26,0.42780529156643055,0,1,9,1,0.0
-0.8932729301861613,2,55,-0.3679457625745584,-0.40220545322963075,-0.4058746372972477,187096.37,93380.65,-0.9494641729815521,0,1,11,2,0.0
-0.8932729301861613,2,64,-0.38242895217928224,-0.40855805265040757,-0.41028764957115754,55469.68,56847.02,0.2556466084979327,0,0,10,2,0.0
-0.8932729301861613,3,25,-0.3521382654990967,-0.4157706109447393,-0.4174466378253932,0.0,0.0,1.1164400238404217,0,1,10,2,0.0
-0.8932729301861613,3,7,-0.317884216194733,-0.4165181968435651,-0.4174466378253932,0.0,0.0,0.7721226577034261,0,1,12,0,0.0
-0.8932729301861613,4,55,-0.20173172116398863,-0.39321326435224513,-0.4174466378253932,0.0,27708.6,0.08348792542943487,0,1,13,0,0.0
-0.8932729301861613,3,55,-0.37056049378855743,-0.23622821865561053,-0.24305673007555656,0.0,0.0,1.4607573899774176,0,1,0,2,0.0
-0.8932729301861613,3,42,-0.3787928738813961,-0.4164622454461058,-0.4174466378253932,0.0,0.0,-0.2608294407075608,0,1,1,1,0.0
-0.8932729301861613,3,42,-0.36238100626813063,-0.41218754927662,-0.4163410924312617,0.0,0.0,0.944281340771924,0,0,2,0,0.0
-0.8932729301861613,4,7,0.05338631890472059,-0.4153889377817011,-0.4174466378253932,193000.45,549946.93,0.7721226577034261,0,1,3,2,0.0
-0.8932729301861613,4,56,-0.16254677748343438,-0.4165181968435651,-0.4174466378253932,632824.07,617488.4,-1.6380989052555435,0,1,4,0,0.0
-0.8932729301861613,4,64,0.45122678997816024,-0.4165181968435651,-0.4174466378253932,312451.7,549946.93,-1.1216228560500499,0,1,5,2,0.0
-0.8932729301861613,4,88,0.9088528097408102,-0.4165181968435651,-0.4174466378253932,517739.35,68880.79,1.4607573899774176,0,1,7,2,0.0
-0.8932729301861613,4,7,-0.15060032746290744,-0.4165181968435651,-0.4174466378253932,75663.55,8629.02,-0.4329881237760586,0,1,8,0,0.0
-0.8932729301861613,4,7,4.159675894495002,-0.4165181968435651,-0.4174466378253932,4775712.62,6235766.54,0.2556466084979327,0,0,9,1,0.0
-0.8932729301861613,4,117,8.744785835205379,-0.4165181968435651,-0.4174466378253932,3799219.95,7173523.49,-0.9494641729815521,0,1,11,2,0.0
-0.8932729301861613,4,117,0.9706640000029209,-0.4165181968435651,-0.4174466378253932,6007666.57,6235766.54,-1.4659402221870457,0,1,10,1,0.0
-0.8932729301861613,4,54,1.8379575357850415,-0.4165181968435651,-0.4174466378253932,7091301.63,7473141.22,-1.4659402221870457,0,1,10,2,0.0
-0.8932729301861613,4,54,4.160402955130989,-0.4165181968435651,-0.4174466378253932,1811160.5,3208966.39,0.42780529156643055,0,1,12,1,0.0
-0.8932729301861613,4,110,1.536545797685691,-0.4165181968435651,-0.4174466378253932,6273401.72,7173523.49,0.42780529156643055,0,1,13,0,0.0
-0.8932729301861613,4,7,2.730859307628941,-0.4165181968435651,-0.4174466378253932,916428.49,270110.78,-0.9494641729815521,0,1,0,1,0.0
-0.8932729301861613,4,7,1.0108121569212012,-0.4165181968435651,-0.4174466378253932,6794680.19,7173523.49,1.6329160730459154,0,0,1,1,0.0
-0.8932729301861613,4,91,0.6653624985741513,-0.4165181968435651,-0.4174466378253932,1319120.27,1116289.38,-1.6380989052555435,0,1,2,2,0.0
-0.8932729301861613,4,54,0.47004934823299405,-0.4165181968435651,-0.4174466378253932,1575612.32,2051802.27,-0.08867075763906296,0,0,3,1,0.0
-0.8932729301861613,4,91,2.920110408133939,-0.4165181968435651,-0.4174466378253932,1765059.65,1748436.14,-1.2937815391185479,0,1,4,1,0.0
-0.8932729301861613,4,7,1.14411672029595,-0.4165181968435651,-0.4174466378253932,6375632.67,6235766.54,-1.4659402221870457,0,1,5,2,0.0
-0.8932729301861613,4,25,0.7856137065870882,-0.4165181968435651,-0.4174466378253932,3964356.31,2943614.6,-1.1216228560500499,0,1,7,2,0.0
-0.8932729301861613,4,130,1.6359225256813914,-0.4165181968435651,-0.4174466378253932,3726770.23,3809570.13,-0.6051468068445565,0,0,8,0,0.0
-0.8932729301861613,4,55,0.2775140360684935,-0.4165181968435651,-0.4174466378253932,280908.87,182906.2,-1.1216228560500499,0,1,9,0,0.0
-0.8932729301861613,4,25,0.5125602123007734,-0.4165181968435651,-0.4174466378253932,1807948.63,2051802.27,1.6329160730459154,0,1,11,1,0.0
-0.8932729301861613,4,25,4.557230125583058,-0.4165181968435651,-0.4174466378253932,3043311.43,3208966.39,0.08348792542943487,0,1,10,2,0.0
-0.8932729301861613,4,7,2.3610341091313756,-0.4165181968435651,-0.4174466378253932,6942242.08,6818933.6,-0.2608294407075608,0,1,10,2,0.0
-0.8932729301861613,3,7,-0.35045736686152595,-0.4157682600456864,-0.4174466378253932,0.0,0.0,1.4607573899774176,0,1,12,0,0.0
-0.8932729301861613,3,124,-0.38552772609712627,-0.3647908948025479,-0.36705312649711513,0.0,0.0,0.08348792542943487,0,0,13,0,0.0
-0.8932729301861613,2,4,-0.3730224898562615,-0.4061450898624994,-0.4090984296875912,539688.48,549946.93,1.4607573899774176,0,1,0,1,0.0
-0.8932729301861613,1,25,0.19912093207929898,-0.40799092176288326,-0.4174466378253932,168294.74,327229.36,-0.9494641729815521,0,0,1,2,0.0
-0.8932729301861613,2,42,-0.3857315452072858,-0.4163117879067195,-0.4174466378253932,4894.45,5377.03,-1.6380989052555435,0,1,2,2,0.0
-0.8932729301861613,4,55,0.00801541724733197,-0.41347331239023444,-0.4174466378253932,0.0,107159.07,-0.9494641729815521,0,1,3,0,0.0
-0.8932729301861613,3,4,-0.36707678153318096,-0.40699329424078984,-0.4106703068481526,0.0,0.0,-0.9494641729815521,0,1,4,2,0.0
-0.8932729301861613,3,4,-0.3703839883584989,-0.4160372028973395,-0.4174466378253932,0.0,0.0,-0.9494641729815521,0,1,5,2,0.0
-0.8932729301861613,3,4,-0.3867551438242624,-0.40648691058479275,-0.40772048419797174,0.0,0.0,-1.2937815391185479,0,1,7,0,0.0
-0.8932729301861613,3,25,-0.34921640302547485,-0.38200464784777477,-0.3884337583455908,0.0,0.0,1.6329160730459154,0,1,8,1,0.0
-0.8932729301861613,3,54,-0.38101447265383237,-0.40705253689692317,-0.4089901472203524,0.0,0.0,0.944281340771924,0,1,9,0,0.0
-0.8932729301861613,3,42,-0.35925307315125976,-0.4070600597738925,-0.4117113587187131,0.0,0.0,0.2556466084979327,0,1,11,0,0.0
-0.8932729301861613,1,130,-0.1135403142734588,-0.41108385859285546,-0.4174466378253932,0.0,74226.4,-1.1216228560500499,0,1,10,2,0.0
-0.8932729301861613,3,55,-0.3794590693032124,-0.40218570567758627,-0.40441948922556187,0.0,0.0,0.2556466084979327,0,0,10,1,0.0
-0.8932729301861613,2,55,-0.38109227973174187,-0.34723155959654306,-0.3504156662596166,332090.96,7074754.63,-0.2608294407075608,0,1,12,0,0.0
-0.8932729301861613,2,55,-0.37743235732933506,-0.33404442644914256,-0.33796187986016507,69810.0,72541.05,-1.1216228560500499,0,1,13,1,0.0
-0.8932729301861613,2,4,-0.38606646998193045,-0.40680381177712516,-0.4081166146420135,543614.29,549946.93,0.5999639746349283,0,0,0,1,0.0
-0.8932729301861613,2,124,-0.3852181218421429,-0.41371780589173723,-0.41499121642324505,10659.79,11281.46,-1.2937815391185479,0,1,1,2,0.0
-0.8932729301861613,3,25,-0.36340545382381306,-0.41119529120796344,-0.4152419130740369,0.0,0.0,1.2885987069089198,0,0,2,1,0.0
-0.8932729301861613,3,7,-0.37975483216625266,-0.22079738745211153,-0.22680331724024888,0.0,0.0,1.4607573899774176,0,0,3,1,0.0
-0.8932729301861613,3,7,-0.3871718250873177,-0.40971845642292454,-0.41083220579976465,0.0,0.0,0.08348792542943487,0,0,4,2,0.0
-0.8932729301861613,3,57,-0.35197582292325247,-0.40498186501111894,-0.4105843446361272,0.0,0.0,1.6329160730459154,0,1,5,2,0.0
-0.8932729301861613,3,54,-0.3383082419525734,-0.4011969175359318,-0.40858335147803687,0.0,0.0,-1.2937815391185479,0,1,7,0,0.0
-0.8932729301861613,3,54,-0.3517932641911175,-0.24954465125092112,-0.2584339727771042,0.0,0.0,1.4607573899774176,0,1,8,1,0.0
-0.8932729301861613,0,55,-0.35411658796674095,-0.41610443861025276,-0.41287675774834476,0.0,0.0,-0.08867075763906296,0,1,9,2,0.0
-0.8932729301861613,3,55,-0.3418586881723049,-0.41185029400028744,-0.4174466378253932,0.0,0.0,0.2556466084979327,0,1,11,2,0.0
-0.8932729301861613,3,55,-0.3485550797736225,-0.3917195030940253,-0.39802708136779585,0.0,0.0,1.2885987069089198,0,1,10,0,0.0
-0.8932729301861613,3,54,-0.37669883737710746,-0.40428929015013126,-0.40682312616263455,0.0,0.0,-0.9494641729815521,0,1,10,0,0.0
-0.8932729301861613,2,88,-0.3760450807528507,-0.4164711788625069,-0.4174466378253932,461082.25,182906.2,-1.6380989052555435,0,0,12,2,0.0
-0.8932729301861613,3,54,-0.27416195350409306,-0.4165181968435651,-0.4174466378253932,0.0,0.0,0.944281340771924,0,1,13,0,0.0
-0.8932729301861613,3,91,-0.34237045057041465,-0.3630502891437724,-0.37073118142122824,0.0,0.0,-1.1216228560500499,0,0,0,2,0.0
-0.8932729301861613,0,25,0.20762619060049875,-0.368800705772146,-0.2965118816740701,16700000.0,15900000.0,-0.2608294407075608,0,1,1,0,0.0
-0.8932729301861613,0,7,-0.285988703167096,-0.2929894209080589,-0.28385089757449017,107562.34,0.0,-0.2608294407075608,0,0,2,2,0.0
-0.8932729301861613,0,25,1.0625238555932943,-0.28005686191730006,-0.10301799890140176,483173.63,90320.27,-0.2608294407075608,0,1,3,2,0.0
-0.8932729301861613,0,7,0.35585708958442164,-0.09534514352589812,-0.010312943186205984,616919.0,7616.73,0.7721226577034261,0,1,4,0,0.0
-0.8932729301861613,0,56,0.1880849503656003,-0.0006515879263670561,0.06146938423756152,2798692.37,1982491.06,-1.2937815391185479,0,1,5,1,0.0
-0.8932729301861613,0,56,0.17714345922089988,0.07267045217734314,0.1318872071173114,415520.4,7616.73,-1.2937815391185479,0,0,7,0,0.0
-0.8932729301861613,0,25,0.5654946779923098,0.1445987194613519,0.2507359975571847,626274.96,167163.39,-0.2608294407075608,0,0,8,0,0.0
-0.8932729301861613,0,25,-0.008303067108290674,0.2659967862510407,0.29802693357096804,165598.0,70407.1,-0.08867075763906296,0,1,9,2,0.0
-0.8932729301861613,0,124,1.2788072683839349,0.3143021008234478,0.5058323669753748,5060183.55,4450740.26,-1.2937815391185479,0,1,11,1,0.0
-0.8932729301861613,0,7,-0.185082372175358,0.5265649079611532,0.5310772936996929,9367714.52,9126860.4,-0.08867075763906296,0,1,10,0,0.0
-0.8932729301861613,0,119,1.0224674209656237,0.5523513319477736,0.7069147912908461,416304.0,0.0,0.42780529156643055,0,1,10,1,0.0
-0.8932729301861613,0,54,0.05421229935512811,0.7319604991736015,0.7620019682814891,1923836.34,1378570.36,-0.4329881237760586,0,1,12,1,0.0
-0.8932729301861613,0,88,0.6595446478022464,0.788229282110427,0.8925796546710277,10700000.0,9989133.64,0.08348792542943487,0,1,13,2,0.0
-0.8932729301861613,0,56,0.4353133970267392,0.9216078266870321,0.9951936424615755,448593.63,99603.15,1.6329160730459154,0,0,0,1,0.0
-0.8932729301861613,0,7,-0.12793993878122475,1.0264228584366013,1.0275647606122482,110481.0,40155.84,0.5999639746349283,0,1,1,1,0.0
-0.8932729301861613,0,42,1.0099359414456348,1.059488328844568,1.2018394628872484,868959.15,68880.79,-0.7773054899130543,0,0,2,2,0.0
-0.8932729301861613,0,42,0.3003156069479958,1.237501179191892,1.287617985058103,2107162.1,1572841.87,-0.7773054899130543,0,1,3,2,0.0
-0.8932729301861613,0,25,-0.08662441732165208,1.3251196288629166,1.3251415285980108,104255.56,22736.93,0.5999639746349283,0,1,4,1,0.0
